transcript_id,egg_1,egg_5,egg_7,zoea_1,zoea_2,megalopaS_01,megalopaS_02,megalopaS_04,megalopaF_2,megalopaF_5,megalopaF_6,larvaeI_1,larvaeI_2,larvaeI_3,larvaeIII_1,larvaeIII_2,larvaeIII_3,larvaeV_2,larvaeV_4,larvaeV_6
XR_007752024.1,0,0.004283,0,0.011378,0,0,0,0.008657,0,0,0,0,0,0,0,0,0,0,0,0.002818
XR_007752025.1,0,0.0034,0,0.010362,0,0,0,0.00567,0,0,0,0,0,0,0,0,0,0,0,0.008021
XR_007752026.1,0,0,0,0.010529,0,0.006415,0,0,0,0,0.013561,0,0,0,0.004476,0.018641,0,0,0,0.003865
XR_007752027.1,0,0,0,0.004059,0.005978,0.00201,0,0.007429,0.007687,0,0.004816,0,0,0,0.000775,0.007391,0,0,0,0
XR_007752029.1,0,0,0,0.009969,0.006163,0.003663,0,0.000131,0,0,0,0,0.002733,0,0.002346,0.004882,0,0,0,0
XR_007752030.1,0,0,0,0.010949,0.005963,0.004102,0,0.008559,0.006153,0,0,0,0,0,0,0.003884,0,0,0,0
XR_007752013.1,0,0,0,0,0.032027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752022.1,0,0,0,0.049955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752028.1,0,0,0,0,0.022478,0,0,0,0.008643,0,0.024137,0,0,0,0,0,0,0,0,0
XR_007752015.1,0,0,0,0,0,0,0,0.008562,0,0,0.016488,0,0,0,0,0,0,0,0,0
XR_007752031.1,0,0,0,0,0.020588,0,0,0.06069,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752023.1,0,0.137448,0,0.102915,0,0,0,0,0,0,0,0,0,0.021086,0,0,0,0,0,0
XM_050858345.1,0,0,0,0,3.802993,0.032503,0.095885,3.502855,0,0.005547,0,0,0.036512,0,0,0,0,0,0,3.437749
XM_050858343.1,0,0,0,7.919868,1.232452,3.387544,1.443593,4.653568,0.915336,1.828815,4.069487,1.620543,2.511166,4.37901,2.784395,0.709206,3.660575,0,0,2.699807
XM_050858313.1,14.409361,21.307241,16.452366,7.807899,8.998684,5.566965,3.844017,7.626373,8.592681,2.543861,4.710835,2.31618,4.012729,0.537307,2.081229,6.140811,3.971393,0,0,6.655984
XM_050858314.1,2.743509,0,2.552434,3.793274,0,4.233132,3.597116,2.643632,2.034965,4.649022,4.09126,1.092356,0,4.472383,2.108553,0,1.613814,0,0,1.477965
XM_050858315.1,0.902261,1.234959,2.081698,0.669875,0.426416,0,0.045713,0.123289,0.045662,0,0.144585,0,0,0,0,0.557425,0.110126,0,0,0.232513
XM_050858334.1,0.075834,0.086647,0.003322,0,0.055724,0,0.009958,6e-06,4e-05,0,0,0,0,0,0,0,0,0,0,0.088149
XM_050858337.1,0.042871,0.20851,0,0.078927,0.097043,0.01646,0.051478,0.127282,0,0,0.067465,0,0.01038,0,0.00538,0,0.017082,0,0,0
XR_007752012.1,0.034373,0,0.342218,0,0.032261,0,0,1.9e-05,3.1e-05,0,0.021178,0,0,0,0,0,0,0,0,0
XM_050858327.1,0.030023,0.142722,0,0.109299,0.048308,0.082984,0,0.115411,0.080459,0.006862,0.133942,0,0.009248,0.004809,0.011549,0,0.018545,0,0,0
XM_050858322.1,0.006129,0.005207,0.014215,0,0,0,0.011094,0.002333,0.003389,0.04894,0,0,0,0,0,0,0,0,0,0
XR_007752014.1,0.005126,0,0,0.025329,0.019577,0,0,0,0.008464,0,0.004203,0,0,0.049969,0,0,0,0,0,0
XR_007752009.1,0.007208,0,0,0.061896,0,0,0,0,0,0,0,0,0,0,0.005414,0,0,0,0,0
XR_007752032.1,0.121063,0.397598,0.098646,0.044029,0.086218,0.069362,0.060745,0.123446,0.070879,0.027649,0.044247,0.022196,0,0.078956,0,0.044699,0.038036,0,0,0.039415
XM_050858312.1,93.899132,101.125565,116.690796,261.505798,257.166565,257.304077,269.411438,313.618744,230.388489,181.739319,227.536377,119.823112,115.620361,127.845688,89.836884,101.9907,88.979813,0,0,101.628006
XM_050858342.1,1.255975,0,0.500918,28.366322,24.174089,24.308735,26.28294,43.530117,35.066406,17.633518,33.627827,29.345814,29.452328,18.710405,22.661385,21.829365,14.703631,0,0,14.083969
XR_007752033.1,6.116996,7.168298,7.675961,8.639256,9.548076,6.051256,4.936796,7.960125,3.57525,3.629027,3.663412,4.787041,4.164042,1.427391,2.208395,2.496055,1.542999,0,0,4.332584
XM_050858346.1,0.735211,0.167902,0,18.084215,9.608909,18.654121,7.963624,22.846401,19.924532,19.762012,23.541687,18.29595,25.616499,15.144951,8.787683,19.068655,17.145777,0,0,14.923479
XM_050858344.1,0.280882,0,0,9.838736,20.294964,6.655665,24.107574,17.913193,13.542938,9.175025,10.37675,20.211481,12.230177,5.293526,29.09935,10.158365,8.893866,0,0,5.729097
XM_050858352.1,0,0,0,0,0,0,0,0,0,0,0.065101,0,0.127522,0,0,0,0,0,0,1.200966
XM_050858354.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858353.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214227,0,0,0
XM_050858243.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858351.1,0.54109,0.056416,0.882959,0,0.284702,0.092607,0,0.085321,0,0.118524,0.060379,0,0,0.022825,0,0,0.105462,0,0,0
XM_050858349.1,6.521911,5.703585,5.120665,3.639208,4.28642,2.055462,2.520015,3.831491,3.368558,0.831246,2.88657,0.450002,2.191515,0,0,1.444689,0.662291,0,0,0.329947
XM_050858348.1,4.416207,5.721413,3.914414,3.129577,2.322383,1.4893,1.692128,2.842159,2.635615,0.828178,1.939579,0,0.629504,1.803468,1.176824,1.153035,0,0,0,0
XM_050858350.1,7.140437,7.003491,6.720903,4.145256,4.322054,3.865874,2.92461,4.008237,4.234353,7.518175,5.309979,1.930504,0.035797,0.329284,1.337384,1.784727,3.196764,0,0,4.77462
XR_007752036.1,0.456736,0.515767,0.28057,0.394841,0.183017,34.911854,43.871742,15.335402,2.435586,1.301579,0.832464,588.30603,369.225037,559.504578,1.062575,0.782894,2.187485,0,0,15.847503
XM_050858977.1,0.411422,0.285438,0,0.2922,0.087862,0.012304,0.046683,0.121107,0.124815,0.101973,0,0.088962,0.051341,0,0,0.127369,0.106257,0,0,0
XM_050858355.1,1.223371,1.843243,1.493621,0.945611,1.043421,0.403176,0.57134,0.57996,0.23703,0.341021,0.254613,0.469127,0.293616,0.191876,0.289086,0.080869,0.131262,0,0,0.184343
XM_050858245.1,0.455458,3.426534,2.243387,0.491217,0.302764,7.073046,10.071485,5.543603,6.601396,4.453759,6.82591,10.52215,14.057712,13.236921,2.234818,0.387174,4.566624,0,0,5.906073
XM_050858246.1,0.608144,0.945688,1.465307,0.555875,0.218618,0.212959,0.345338,0.262088,0.647363,0.196433,0,0,0.202285,0,0,0.281482,0.458592,0,0,0
XM_050858359.1,2.162659,8.067888,3.028875,3.601198,2.119433,3.10273,2.815184,10.794091,4.374945,0.700463,2.127334,2.079103,1.569768,1.843454,1.673149,1.769288,1.703847,0,0,6.361038
XM_050858360.1,0.373402,0.728403,1.090676,0.354245,0.342157,0.290839,0.283111,0.180458,0.163437,0.111598,0.294132,0,0.024899,0.124687,0,0.040179,0,0,0,0
XM_050858361.1,0.365806,0.562703,0.265994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858252.1,0.109427,0.233736,0.062966,0.917385,1.187161,1.005161,1.117275,1.240005,1.829092,0.952572,1.255096,0.431651,0.358504,0.426708,0.176462,0.128355,0.460651,0,0,0.166067
XR_007752364.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858427.1,2.477302,6.440941,3.59216,25.879023,22.82806,54.637939,55.949768,37.863926,76.799522,49.531223,70.237152,43.569279,43.283104,49.110462,25.941084,18.50045,40.704052,0,0,26.492588
XM_050858366.1,0,0,0,0,0,0.512648,0,1.096599,0,0,0,0,0,0.838778,0.12558,0,1.022185,0,0,0
XM_050858364.1,0,0.329233,0,2.137671,2.007473,5.030375,4.662809,11.000341,6.567707,2.064381,5.602064,2.926466,2.541853,3.153677,0.918713,0.80399,2.739769,0,0,5.378631
XM_050858362.1,0,0,0,0,0.314661,0.167167,0.2494,0.661687,0,0.242955,0,0,0,0.001466,0,0,0,0,0,0.58541
XM_050858363.1,0,0,0,1.213512,1.433064,2.632012,1.468343,2.765718,3.55295,1.498006,3.534028,2.661824,2.737455,4.925585,0.340547,0.293878,0.630353,0,0,3.162375
XM_050858371.1,0,0,0,0.992211,0.65133,2.01954,2.762623,1.921468,5.120076,1.495162,3.118282,2.102245,0.698404,1.586819,0,0.234568,0.54817,0,0,3.362525
XM_050858381.1,0,0,0,0,0,0,0,0,0,0.013288,0,0,0,0,0.061985,0.213776,0,0,0,0
XM_050858388.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065991
XM_050858393.1,0,0,0,0,0,0,0,0,0,0.416296,0,0.087177,0,0,0.961738,0.548547,0,0,0,2.983874
XM_050858396.1,0,0.319216,0,0.098228,0.056532,0.08432,0.012857,0.052606,0.120529,0.041192,0.050346,0,0.043435,0,0,0,1.454146,0,0,0
XM_050858401.1,0,0,0,0.056493,0.033813,0,0,0,0,0,0,0,0.041147,0,0,0,0,0,0,0
XM_050858407.1,0,0.418275,0,0.090578,0.369647,0.447781,0.67015,0.227669,1.198287,0.209724,0.349103,0.194027,0.093691,0.275208,0,0,0,0,0,0
XM_050858408.1,0,0.033698,0,0.214437,0,0,0,0,0,0.063239,0,0,0,0,0,0,0,0,0,0
XR_007752049.1,0,0.022768,0,0.216394,0.183703,0.190446,0.311378,0.92932,0.836455,0.041478,0.778076,0.031931,0.055275,0,0,0,0,0,0,0.022512
XM_050858250.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858420.1,0,0,0,0,3.208158,0,0.039883,1.010295,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858413.1,0,0,0,2.664451,1.071548,2.498366,2.606357,1.889355,5.736037,2.697129,6.110636,1.299827,0,1.859863,0,0,0,0,0,0
XM_050858419.1,0,0,0,0,0,0,0,1.388563,2.705556,0,0,0,0,0,0,0,0,0,0,0
XM_050858418.1,0,0,0,0.020939,0,0.025546,0,0.567557,0.137729,0,0,0,0,0.021244,0,0,0,0,0,0
XM_050858414.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858415.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313588,0.033737,0,0,0,0,0
XM_050858416.1,0,0.001137,0,0.342415,0.069447,0.002429,0.031193,0.476005,0.53252,0.399241,0.072026,0,0.141174,0,0,0,0.019648,0,0,0.047027
XM_050858421.1,0,0,0,0,0,0,0,0,0,0,0.788688,0.619806,0,0.117499,1.066639,0.880614,0,0,0,0
XM_050858423.1,0,0.016804,0.114127,0,0.066349,0,0.002812,0.042271,0.071491,0,0,0,0.009125,0.011099,0.027294,0.036114,0,0,0,3.848459
XM_050858424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858370.1,10.723966,18.354326,12.356287,12.110319,10.697229,7.619983,10.818177,24.36228,17.314838,7.351883,11.898654,9.437177,11.472356,7.30616,5.591794,7.414585,4.533011,0,0,6.468925
XM_050858376.1,5.039696,8.769084,4.264773,4.940754,4.610723,7.818092,12.574347,19.850016,9.444477,3.415855,7.866084,2.479084,4.517377,2.053924,1.221853,2.248705,2.408769,0,0,4.764753
XM_050858375.1,4.923237,2.687774,5.148876,2.669104,0.901124,2.372103,1.313586,1.88762,0,0.6564,0.942866,0.200457,0.703413,0.471888,0.058089,0,0,0,0,1.046772
XM_050858368.1,0.87955,2.430703,2.406822,1.295851,0.845971,2.095282,2.299453,2.585458,5.232581,1.040823,4.931102,3.332003,2.122583,4.175437,2.312034,0.738121,2.299847,0,0,2.383834
XM_050858373.1,0.712867,8.720353,1.285422,0.212943,0,0.407968,0,0,1.305505,0,2.005254,0.315249,0.077712,0.088101,0.31461,0.630445,0.410863,0,0,0
XM_050858369.1,0.546211,1.820919,1.601202,5.247287,4.288359,5.359221,4.613402,10.40049,7.69457,3.135698,8.270871,4.333948,4.513878,2.739665,1.492339,2.732564,2.541299,0,0,3.832778
XM_050858367.1,0.165996,0,0,1.577382,1.088773,0.324456,1.133946,1.150154,0.770668,0.582641,0.909844,0.728274,1.288826,1.993388,0,0,0,0,0,0
XM_050858372.1,0.13872,0,0,1.047063,0.984442,2.047807,2.074232,5.055915,0.869447,1.403857,1.866333,0.733925,1.410097,0.952344,0.062056,0.422845,0.373949,0,0,3.717237
XM_050858374.1,0.080855,3.523639,1.660745,1.59101,2.256871,1.461719,2.59801,3.05332,2.37203,0.448791,3.067002,0.427714,1.131989,0.696822,0.091424,1.565177,0.857452,0,0,1.364271
XM_050858365.1,0.696207,0.343387,0.671989,64.863754,58.498016,82.75618,70.907166,98.158783,117.544998,112.608948,115.61451,348.641785,355.232819,321.692383,22.321321,27.41995,31.947691,0,0,41.589294
XR_007752039.1,0.091121,0.288525,0.331589,3.314858,2.728317,2.504268,1.765955,3.915754,4.372348,3.994144,3.948474,2.733694,0,2.432584,0.553205,0.123583,0.441789,0,0,1.527956
XM_050858379.1,35.436352,13.359195,44.817844,16.194305,12.563537,8.162766,15.440951,9.957803,12.816383,8.434249,0.233646,7.06392,7.241065,8.294459,10.251287,6.551117,5.409819,0,0,10.804333
XM_050858380.1,6.276662,36.451637,0.485003,7.981217,3.025471,0.219342,0,0.499114,0.36744,5.101986,13.193291,0.940306,0.359717,0.428911,0.104869,3.905064,2.743691,0,0,2.896647
XM_050858378.1,6.922047,1.817962,6.235089,2.383119,8.163925,9.554958,0.632993,10.737871,10.724645,8.770926,8.943457,2.019741,0.995562,1.761344,1.45922,8.466638,6.159099,0,0,0.695475
XM_050858383.1,5.840811,6.422486,5.941828,1.664156,3.01375,4.556203,3.111193,4.164491,6.013644,5.275033,6.110717,10.963942,30.665871,13.745641,2.271624,2.202196,0,0,0,4.187597
XM_050858382.1,3.49881,4.371943,3.862855,6.745893,2.437292,1.164651,2.028955,2.588164,4.417626,2.383243,2.603478,2.257359,1.822914,4.648822,0.288974,2.621834,3.476193,0,0,0.993682
XM_050858384.1,2.176407,3.92809,3.8993,0.446238,1.107922,0.441431,0.469912,1.020035,0.667465,0,0.427536,0.35639,0.200902,0.284842,0.200811,1.015659,0.393278,0,0,0.799384
XM_050858247.1,0.133407,0.318918,0.152363,0.080812,0.047872,0.047697,0.044459,0.126422,0.139064,0,0.081345,0,0,0,0.050851,0.003864,0,0,0,0
XR_007752042.1,0.47677,0.719524,0.48832,0.655829,0.633465,0.637293,0.685445,1.445364,1.528528,0.350133,1.04761,0.844667,1.047235,0.722697,0.493843,0.964442,1.223268,0,0,0.588957
XM_050858386.1,0.973077,1.185161,1.958432,1.07448,1.622184,0.534133,0.523643,1.227318,0.604753,0.420711,1.108016,0.192533,0.791829,0,0,0.64788,0.311735,0,0,0.152279
XM_050858385.1,0.122608,0.118789,2.037919,0.042419,0.265626,0.091807,0.714716,0.102922,0.313529,0.635141,0.505002,0.039109,0.301839,0.537036,0.635937,0.458083,0,0,0,0.652974
XM_050858387.1,3.128927,2.93875,1.333542,1.960756,2.950146,2.222153,1.371827,3.083452,1.69382,1.884322,1.71398,0.097926,0.085549,0.183609,0.304869,1.168612,1.14996,0,0,1.093839
XR_007752044.1,5.51161,6.661312,4.286792,2.992372,1.026448,0.971701,0.85461,1.383028,2.486155,0.977229,2.870647,0.659827,0.850462,0.318138,0,0.297118,0.528681,0,0,0.879799
XM_050858390.1,8.134881,20.976543,8.830495,4.864859,4.5892,3.189448,2.952506,9.026113,9.276653,3.793431,6.389039,2.096557,1.224218,2.159805,1.722446,3.371204,3.010385,0,0,4.694807
XM_050858389.1,0.245496,1.677066,3.028455,1.67711,0.091929,0.602937,0.315807,2.420268,0.131662,0.004578,0.046806,0.001699,0,0,0.008383,0.003687,0.053026,0,0,0.106805
XM_050858391.1,0.094506,0.66039,1.670533,0,0.041758,0,0.535483,0.251054,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858392.1,0.028265,0.229938,0.295249,0.325514,0.07826,0.468701,0.339394,0.151834,0.129756,0.02638,0.870241,0.121636,0.104306,0.09518,0,0.065427,0.354057,0,0,0.03274
XM_050858397.1,5.970304,11.439666,13.96584,4.395511,4.613502,3.376551,3.637866,8.748265,9.834867,0,8.150236,0,2.958483,0,0,0,0,0,0,0
XM_050858400.1,0.273385,0.397312,0.770902,0.04672,0.187706,0.203184,0.056179,0.157583,0.496839,0.970468,0.097848,1.451583,0.219152,1.379533,0,1.11517,0.926829,0,0,0
XM_050858395.1,0.080439,0.131667,0.078743,0.040003,0,0,0.017671,0.075062,0,0,0,1.145368,0,0.807649,0,0,0,0,0,0
XM_050858399.1,0.071545,0,0,0.099524,0,0.11536,0.014159,0.043098,0.043945,0.021655,0,0,0,0.375159,0.040398,0,0.038835,0,0,0
XM_050858394.1,0.056179,0.440185,0.810424,0.12153,0.222396,0.308811,0.071591,0.213715,0.102045,0.142555,0.172723,0,0,0.846492,0,0,0,0,0,0
XM_050858398.1,0.01997,0.029962,0.131612,0,0,0,0,0.060168,0.099611,0,0,0.02999,0,0,0,0,0,0,0,0
XM_050858402.1,1.409191,0,0.453177,2.225677,2.934377,0.523804,7.708167,0.517008,16.522745,2.202706,248.190369,2.698749,10.056588,5.306616,0,0,0.685865,0,0,3.832478
XM_050858403.1,3.655081,0.695147,2.002675,7.07621,8.048182,4.722294,25.548254,1.120299,66.390945,12.283095,684.430908,10.891383,45.747726,22.156891,1.45275,0,1.50403,0,0,8.495952
XM_050858404.1,24.533855,32.833305,21.235252,23.218964,21.830212,11.369394,8.609068,17.963564,11.421229,10.047618,11.939008,1.808111,2.807833,1.904818,2.878185,6.581792,4.259029,0,0,4.283751
XM_050858405.1,31.578796,41.779312,29.325666,19.84371,18.348644,10.655458,9.772539,17.194805,13.089212,9.865987,12.070611,1.451309,3.841393,3.322254,4.659152,6.227765,6.520586,0,0,4.406996
XR_007752047.1,0.10533,0.131404,0.182303,0.331621,0.153647,0.344621,0.600188,2.274483,2.374239,0.250189,0.597122,0.076266,0.118754,0.096104,0,0,0.019362,0,0,0
XR_007752048.1,0.066433,0.101762,0,0.185758,0.287479,0.043311,0.280513,0.808118,0.719671,0.211991,1.034465,0,0,0.008634,0,0,0.019976,0,0,0
XM_050858406.1,0.000451,0.211949,0,0.151896,0.124969,0.742675,0.475888,0.427555,0.360774,0.315133,0.131009,0.217077,0.336252,0.354885,0.048336,0.050597,0.101195,0,0,0.01247
XM_050858249.1,0.145335,0.308789,0,1.167308,1.710034,0.446119,0.49583,0.790621,0.641233,0,0,0,0,0,0,0,0,0,0,0.209457
XM_050858410.1,32.602867,20.309889,33.476208,9.367984,11.219418,10.404804,8.910583,11.008349,17.492241,18.738506,16.989805,3.183322,3.218991,4.239893,2.49156,6.23476,4.169861,0,0,8.554936
XM_050858411.1,10.274843,13.093415,10.494025,4.483047,2.441173,1.014748,2.96452,1.029136,2.424486,0,4.894934,3.480492,1.669443,1.503578,2.370482,1.263989,2.398598,0,0,1.106873
XM_050858409.1,5.039293,4.133339,5.916547,0,0.022121,0,0,0,1.162744,0,0,0,0,0,1.507314,1.078103,1.686567,0,0,0.076454
XM_050858417.1,2.626038,5.381659,0,1.088234,0.264614,0.576278,0.325225,0.614933,0.85605,0.269795,0.516115,0.588976,1.495612,0.445447,0.489871,0.031223,1.471251,0,0,0
XM_050858412.1,0.243794,1.140797,6.085647,0,0,0,0,0,0,0,0,0,0.109409,0,0,0.355809,0.231097,0,0,1.276704
XM_050858422.1,0.123325,0,0,0.045048,0.043621,0.17666,0.222981,0.107014,0.210178,0.046772,0.171442,0.064421,0,0.062225,0,0,0.121137,0,0,0
XM_050858425.1,10.01505,8.512453,11.745273,0,2.935313,2.510863,3.285595,4.102422,5.509082,4.239575,4.77185,0.56819,0,0,0,2.089653,2.008072,0,0,0
XM_050858426.1,7.768349,13.260055,11.818439,11.231505,8.205353,4.974965,4.016144,5.59888,6.407632,4.672535,5.585397,3.228402,3.507837,2.764435,3.412238,2.564819,2.659981,0,0,0
XR_007752052.1,0.295792,0.386045,0.706377,0.201847,0.062,0.259316,0.051404,0.374519,0.443337,0.062927,0.431127,0.054435,0.073961,0.066051,0.074358,0.203818,0.076588,0,0,0.064864
XM_050858460.1,4.907812,3.785096,2.239531,2.803438,2.624513,1.437697,1.854295,1.209678,1.282274,2.203198,2.515274,1.383337,0.389764,1.957113,1.550244,2.361363,0.804557,0,0,1.42625
XM_050858461.1,0,0.125921,0.021526,0,0.152474,0.028541,0.366672,0,0.236376,0.128716,0.423587,0.039175,0.022953,0,0,0,0,0,0,0
XM_050858462.1,0,0.066831,0,0,0.020699,0.005707,0.014273,0.051874,0.139675,0.113809,0.107851,0,0,0,0,0.013969,0,0,0,0.007574
XM_050858463.1,0,0,0.046508,0,0.030496,0,0,0,0.079265,0,0,0,0,0,0,0.04696,0,0,0,0
XM_050858464.1,0,0.050604,0,0.032898,0,0.066114,0.035657,0.061668,0.341648,0.042734,0.109611,0,0.009349,0.032625,0,0,0.01221,0,0,0.005086
XM_050858465.1,0,0,0,0.011126,0.016964,0.00045,0.102112,0.069116,0.096845,0,0.184392,0,0,0,0,0.063701,0,0,0,0.002552
XM_050858466.1,0,0,0,0,0.011537,0.040691,0.011181,0,0.027392,0,0.057972,0,0,0,0,0,0,0,0,0
XR_007752084.1,0.104656,0.070413,0.353897,0.279941,0.098718,0.173092,0.051868,0.237295,0.693498,0.151754,0.326499,0,0,0.025823,0,0,0,0,0,0
XM_050858467.1,10.157794,11.911709,11.961837,7.333258,6.941728,6.343817,5.487166,8.874998,7.820386,4.08851,5.463019,1.093344,2.207355,1.570111,1.008066,2.335171,2.241499,0,0,2.467838
XM_050858470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858469.1,0.03569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858468.1,23.531704,16.943275,18.401749,10.650384,11.415077,6.231667,4.660242,6.999928,14.514518,18.23164,19.783745,4.170366,3.094765,4.5267,1.836672,14.064328,3.166574,0,0,4.378402
XM_050858471.1,0.264752,0.198325,0.235537,0.200317,0.339995,0.062215,0.111128,0.047433,0.141501,0.080609,0.019667,0,0,0,0,0,0.040309,0,0,0
XM_050858257.1,7.424752,8.901254,8.830704,3.699897,2.562268,1.303947,1.059727,2.22839,1.576401,0.673967,2.030458,0.400438,0.432284,0.556142,0.642379,0.954882,0.891169,0,0,1.093703
XR_007752093.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752090.1,0,0.035539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752091.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752092.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858475.1,0,0,0,0,0,0,0,0.095822,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858473.1,6.144622,8.770226,7.969247,3.588661,4.702775,1.826809,2.201239,3.061787,3.054592,2.203231,2.807201,0.152095,0.864472,0.018405,0.467213,1.196602,0.060595,0,0,0.463646
XM_050858474.1,3.121164,3.208719,3.646295,2.352088,2.32576,1.886966,1.141243,0,1.645554,0.593707,1.573055,0.215209,0,1.311492,0,0,0.491409,0,0,0
XM_050858472.1,1.205033,1.319067,1.772109,1.568272,1.205533,0.470967,1.036126,2.740681,1.343168,0,1.105465,0.619622,0.057228,0,0,0.128447,0,0,0,0
XM_050858476.1,11.672417,5.902615,12.038047,8.48579,7.600362,3.508625,9.525205,9.649275,11.009531,7.056567,4.080252,0.071452,4.400935,4.012911,2.634562,3.103261,3.888812,0,0,3.717657
XM_050858480.1,9.454841,13.495738,11.053841,5.58597,5.121667,3.051403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858477.1,8.213724,17.915955,9.623806,6.082766,4.94126,2.56902,0.039375,0.018213,0.037933,0.087691,6.686942,3.318647,0,0,0,1.947134,0,0,0,0
XM_050858478.1,1.301132,0.786478,0,0,0.757472,0,0,0,0,0,0,0,0,0,0,0,0.001425,0,0,0
XM_050858479.1,0.645356,0.537753,0,0,0.522701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858488.1,0.082863,0,0.105347,0.696331,0.378866,49.59729,72.876053,37.237541,0.172051,0.226837,0.108912,1264.282959,687.238708,895.688293,0.156288,0.439092,18.419889,0,0,184.127518
XM_050858483.1,0,0,0,0,0,4.347764,0,6.652143,1.132299,0,3.04021,3.411659,0,0,0.718569,0.215729,1.212802,0,0,0
XM_050858481.1,0,0,0,3.715357,1.715314,10.510439,13.79145,10.173388,5.000267,14.08371,2.550627,5.897297,5.287138,3.490391,2.8734,5.453528,5.008034,0,0,4.075924
XM_050858484.1,0,0,0,0.030149,0.1096,0.12517,0.085521,0.808445,0.036221,0.487051,0.113465,0.133085,0.049685,1.182981,0.019823,0.018345,0.714838,0,0,1.048962
XM_050858482.1,20.840929,27.935766,20.084274,17.376011,18.300121,4.673901,8.219055,3.328937,17.955667,4.920259,16.07762,1.58648,3.629501,3.729934,4.349918,7.00045,3.142455,0,0,4.132655
XM_050858485.1,0.389814,0.397609,2.599182,0.090084,1.465853,0.445741,0.320177,3.128148,0.06011,0.767053,0.50417,0.288621,0.090821,1.469508,0.046264,0.022768,0.567484,0,0,0.944752
XM_050858487.1,0.102092,0.624421,0.218377,0.817889,0.682156,0.168234,0.175723,0.243607,0.288947,0.032942,0.093475,0.926451,0.544097,1.810367,0.061901,0.035614,0.513263,0,0,0.477028
XM_050858486.1,2.47156,5.203732,3.181195,13.387801,15.397022,1096.078247,1204.852905,1036.468384,0.927655,0.917751,0.754511,8782.777344,5093.63623,7798.225586,3.338651,1.880667,1663.857422,0,0,2440.109619
XM_050858497.1,0.022044,2.211757,0.259299,1.928066,2.104156,8.183266,3.212528,12.866602,4.2826,3.020723,2.293777,2.328431,4.7649,0.699592,0.640317,0.115398,0.434353,0,0,5.81383
XM_050858498.1,8.740391,15.984116,15.785894,16.457003,17.499378,9.766722,18.536623,20.257374,22.088789,7.916873,20.156286,7.337893,3.469468,6.838754,5.074285,8.898548,6.158318,0,0,4.236386
XR_007752365.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752057.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752056.1,0,0,0,0.043722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752058.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050858254.1,0,0,0,0.374254,0.313656,0.120412,0,0.227263,0.261595,0,0.053725,0.120722,0,0,0.032169,0,0,0,0,0
XM_050858432.1,0,64.300293,1.00043,0,0,0,0,0,0,0,0.006572,0,7.634668,2.26725,0,1.036132,0,0,0,0
XM_050858434.1,0,26.387012,9.561099,0,3.266083,1.703964,4.638606,0,4.855738,2.400168,1.975989,0,0,4.57142,0,10.816076,7.606186,0,0,0
XR_007752061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XR_007752062.1,0,0,0,0,0,0,0,0,7.980611,0,0,0,0,0,0,0,0,0,0,0
XM_050858444.1,0,0,0,0,0,1.113055,0,1.645794,0,0,0,0,0,0,0,0,0,0,0,0
