transcript_id,eyestalk1,eyestalk2,eyestalk6,ganglion1,ganglion5,ganglion6,gill1,gill2,gill5,heart1,heart2,heart5,hepatopancreas2,hepatopancreas4,hepatopancreas5,intestine1,intestine3,intestine4,muscle1,muscle2,muscle5,ovary1,ovary2,ovary5,stomach1,stomach2,stomach5,testist3,testist4,testist6
XM_050829952.1,0,0.5,0.18,1.34,0.77,0,0.22,0.28,0.61,0.35,0.16,0.38,2.17,0.96,1.01,0.19,0.84,0,0.05,0.05,0.21,0.63,0.19,0.37,0.77,0.16,0.09,0.11,0.17,0.3
XM_050829953.1,0,3.07,0,6.94,0,2.12,0,2.83,1.37,0,1,0,9.69,6.43,6.05,4.73,6.63,0,2.06,2.44,0,2.48,8.28,2.51,11.61,9.89,4.16,0,0.31,0.99
XM_050829954.1,0.07,0.4,0.43,1.06,0.69,0.82,0.86,1.2,0.32,0.46,0.46,0.24,2.25,1.28,1.87,0.09,2.14,0.12,0,0,0.27,0.32,0.54,0.26,0.91,0.83,0.18,0.11,0.36,0.55
XM_050829955.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829956.1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.58,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.42,0.16
XM_050829957.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,0,0,0,0,0,0,0
XM_050829958.1,2.26,0,3.31,0,10.19,11.42,3.61,2.13,2.03,1.88,1.95,2.78,7.14,1.16,5.76,0.22,4.29,5.16,0,0.24,1.19,0.07,0,0.8,0,2.71,1.97,1.12,0,0
XM_050829959.1,0,0.19,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0
XM_050829960.1,0.1,0.48,0.36,0.1,0.05,0,0.13,0.03,0,0.02,0.04,0,0.01,0,0,0.01,0.03,0,0,0,0.05,0.41,0.09,0.11,0,0.01,0.01,0,0,0
XM_050829961.1,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0
XM_050829962.1,0.67,2,3.62,28.66,31.38,3.66,0.71,0.49,0.33,0.73,0.84,0,0.14,0.14,0.02,0,0.46,0.1,0,0.53,0.42,0,0.4,0,0,0.34,0.28,0.08,0,0.2
XM_050829963.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829964.1,0,2.63,2.83,22.25,19.72,2.34,0,0,0,2.46,0,1.16,0,0,0,0,0.36,0,0.11,0,0,0,0.66,0.29,0,0,0,0,0.35,0
XM_050829965.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829966.1,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,0,1.49,0,0,0,0.08,0.28,0,0,0,0,0,0,0,0,0
XM_050829967.1,0.01,5.48,4.72,4.39,3.63,0.01,7.2,3.74,5.07,3.34,3.03,2.7,2.7,6.25,3.66,10.27,0.01,4.43,1.78,0.01,1.33,5.32,3.19,3.05,3.93,2.98,1.13,0,1.68,1.71
XM_050829968.1,1.2,1.93,0,2.33,3.81,2.77,2.53,3.87,3.22,0,0,0,2.1,0,0,0,1.54,2.35,0,1.75,0.34,0,3.37,1.58,0,0,0,0.61,0.59,0
XM_050829969.1,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0.05,0,0,0
XM_050829970.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0
XM_050829971.1,0.17,0.09,0.31,0.16,1.28,0,0,0,0.09,2.45,0.3,1.97,0,0,0,0.33,0,0.44,0,0.24,0,0.08,0,0.08,0,0.12,0.1,0,0.05,0
XM_050829972.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829973.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,0
XM_050829974.1,0.23,0,0.2,0.19,1.11,0,0,0,0.09,0,0,0.13,0,0.36,0,0,0.14,0,0,0,0,0,0,0.6,0,0.01,0,0,0,0
XM_050829975.1,1.02,3.49,3.08,7.4,13.75,4.75,3.56,2.7,5.22,2.97,3.27,3.35,11.9,9.42,5.75,4.14,4.99,3.74,1.71,1.69,2.39,6.35,16.36,8.04,6.91,4.82,3.77,0.97,2.58,2.05
XM_050829976.1,1.4,3.73,1.35,5.94,5.79,2.14,2.05,3.08,3.97,2.93,3.58,1.99,3,3.53,2.81,4.58,3.59,3.75,1.29,1.25,0.77,3.77,5.19,3.72,4.34,3.25,1.29,1.22,1.21,1.93
XM_050829977.1,6.59,8.83,6.48,24.55,22.44,16.82,18.2,13.31,16.11,29.85,21.6,17.04,9.44,9.19,9.77,8.43,22.92,8.44,23.79,18.43,13.57,38.24,19.4,38.81,11.03,15.82,11.35,2.58,3.58,3.13
XM_050829978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829979.1,0.28,0.43,0,5.48,2.8,9.95,1.6,0.89,0.43,0,0,0,0,0,0,0.38,0,0.48,0,0,0.27,0,0,0,0,0,0.19,0,0,0
XM_050829980.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.31,0,0,0,0
XM_050829981.1,0,0,0,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829982.1,4.96,10.7,5.87,119.72,110.57,13.5,23.04,14.23,17.15,5.53,4.56,8.87,0,0,0,2.5,0.16,6.53,1.1,1.5,3.71,0.24,6.22,0.08,2.34,1.64,1.21,0.55,0.91,0.83
XM_050829983.1,20.62,0,0,0,0,0,0,0,0,12.31,0,16.62,0,0,0,0,22.95,77.47,3.31,0.02,0,0,0,0,0,0,4.35,8.05,0,0
XM_050829984.1,6.79,1.32,0,2.98,9,0,29.31,11.76,14.19,0,7.79,0,5.3,9.44,6.16,2.65,0,0,0,0,0,0,0.3,0.91,0,3.6,0,0,0,0
XM_050829985.1,4.03,64.24,19.98,53.97,49.9,8.02,18.48,39.05,25.6,70.23,84.89,48.49,24.4,18.66,8.92,125.81,28.61,12.1,35.76,32.96,31.32,28.61,28.05,24.1,10.06,13.81,1.93,4.72,21.68,21.71
XM_050829986.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829987.1,0.07,0.36,17.2,2.05,3.91,18.21,54.67,14.06,58.85,34.37,5.6,19.2,3.41,5.99,0,11.91,0.11,0.05,0.01,22.28,2.89,0.6,4.85,3.36,6.96,6.74,10.52,0.04,0,0.12
XM_050829988.1,0,0.63,0,0,1.57,0,0,3.44,2.56,4.96,9.77,0,3.08,1.33,0,2.43,0,0,0,0,0.42,1.07,1.13,1.24,0,0,0,0,0,0
XM_050829989.1,0,0,0,0.39,0,0,0,0,0,0,0,0,12.88,2.98,12.96,0,0,0,0,0,0,0,0,0,2.31,5.92,0,0,0,0.06
XM_050829990.1,30.11,70.13,39.36,142.97,151.54,33.39,34.96,30.01,29.28,53.49,49.04,43.58,18.55,18.72,14.52,73.85,83.44,78.87,55.08,62.59,43.38,35.71,9.06,26.68,21.67,39.69,15.58,11.13,20.58,24.37
XM_050829991.1,0,4.82,1.24,0.29,0,0,0,0.55,0,8.59,7.04,3.58,0.29,0,0,4.32,0,0.18,2.45,3.11,5.59,0,5.59,0,0,0.1,0,0,0.09,0
XM_050829992.1,0,4.98,0,18.17,0,0,5.37,0,0,19.73,0,0,140.24,85.44,4.42,0,10.54,0,13.09,0,0,8.91,0.01,0,11.83,0,0,5.78,0,10.14
XM_050829993.1,12.78,21.99,17.12,20.44,58.08,35.16,26.78,28.32,25.78,8.51,24.94,25.79,28.8,59.69,31.42,20.9,69.39,23.21,5.41,8.09,5.74,3.47,44.32,8.87,1.17,14.33,8.05,15.44,21.65,6.64
XM_050829994.1,28.28,80.82,53.2,221.28,393.75,52.53,79.55,64.76,63.37,96.68,132.5,136.01,201.54,100.13,133.2,64.56,183.01,62.06,33.15,35.18,28.25,27.52,156.29,37.12,20.89,33.43,35.28,30.05,32.78,25.1
XM_050829995.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050829996.1,5.13,8.27,6.21,17.27,24.97,8.62,6.32,8.69,6.71,12.37,12.95,10.18,14.14,12.5,10.69,8.2,3.94,9.28,13.3,13.92,7.01,7.75,15.75,8.62,25.34,21.45,11.81,1.57,1.73,3.15
XM_050829997.1,0,0.29,0,2.43,0,0,0,1.07,0,0,2.07,1.45,1.61,1.26,0.83,0,0,0,1.54,0,0,3.74,0.83,3.8,0,0.29,0.31,0,0,0
XM_050829998.1,0,0.31,0.6,0,2.39,0.24,0,0,0.91,0,0,0,0,0,0.44,1.29,0,0.42,0,0.74,0,0,0,0.7,2.42,0,0,0,0,0.19
XM_050829999.1,0.42,1.52,0.72,0.93,0,1,1.03,0,0.51,1.55,1.01,1.22,0.52,0.75,0,0,0.72,0.93,0.35,0.41,1.06,3.04,3.66,1.89,0,1.73,0.42,0.23,0.59,0.43
XM_050830000.1,0.15,0.3,0.14,0,0.62,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.69,0.29,0.05,0,0,0,0,0.02
XM_050830001.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830002.1,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830003.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0
XM_050830004.1,2.46,14.72,10.48,1.01,1.2,0.24,2.1,5.53,0,29.43,22.29,25.49,0,0,0,2.47,0.89,0.53,26.48,22.86,36.58,2.97,0.83,1.75,0,10.35,2.49,0,0.83,0.55
XM_050830005.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830006.1,0,0,0,0,0,0,0,1.83,0,0,0,0,0,1.66,0.48,1.62,0,0,0,0,0,2.21,0,0,2.37,0.77,0,0,0,1.32
XM_050830007.1,0.22,2.64,0.51,2.52,1.42,0.45,1.56,0,1.12,0.38,0.46,0.41,1.6,0,0,0,0.2,0.65,0.36,0.35,0.37,0,2.44,2.17,0,0.2,0.46,0.5,1.15,0.24
XM_050830008.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0.37
XM_050830009.1,0.21,1.77,0.89,0.62,0.55,0,0.48,0,0,0,1.21,0.32,1.27,0.85,0.78,0.52,0.29,0.46,0.41,0.74,0.24,0.31,0.96,0,0,1.44,0,0.58,0.54,0.54
XM_050830010.1,0,0,0,0,0,1.3,0,0,0,0,0,0,17.28,19.91,38.51,0,0,0,0,0,0,0,0,0,0,0,0,6.53,8.4,5.2
XM_050830011.1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29,2.27,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0.72,0.86
XM_050830012.1,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0.74,0,0,0,0,0.14,0.13,0,0,0,0,0,0,0,0,2.5,1.12
XM_050830013.1,0,0,0.4,0,0,0,0,0,0,0,0,0,5.85,4.54,4.56,0,0,0,0,0,0,0,0,0,0,0,0,1.96,1.59,1.47
XM_050830014.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830015.1,7.26,18.47,6.11,10.72,8.27,11.01,0.55,0.82,0.46,0.04,0.07,0,29.61,7.63,9.87,13.09,2,2.6,0.74,2.7,0.71,0.05,0.03,0,1.99,3.74,17.82,2.85,0.31,0.57
XM_050830016.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830017.1,0,0.4,0.33,0.94,1.36,0,1.55,2.68,1.46,0.33,0.4,0.21,15.66,9.53,2.67,0.77,2.95,0,0.21,0.16,0.2,0.61,0.46,0.49,0.63,0.5,0.71,0,1.1,0.31
XM_050830018.1,0,0,1.62,0,0,0,0,0,0,2.74,6.44,4.84,0,0,0,0,0,0,7.42,6.73,10.97,0,0,0,0,0,0.94,0,0.56,0.74
XM_050830019.1,12.72,26.77,29.2,54.98,39.55,44.4,22.07,21.77,23.69,9.05,5.1,7.2,27.14,22.53,23.86,24.18,31.57,22.32,3.58,5.34,0,8.97,10.44,11.15,17.92,19.4,13.71,8.38,11.93,7.14
XM_050830020.1,0.2,0,0,0,0,0,0,1.05,0,0,0,0,14.87,15.38,10.98,0,0.37,0,0,0,0,0,0,0,0.3,0.76,0,0,0.06,0
XM_050830021.1,0.15,1.55,0.73,0,0,11.33,0,0,0,0,0,0,0,10.19,6.12,0,18.7,0.46,0,0,0,0,0,0,0,0,0,0.22,0,0
XM_050830022.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830023.1,50.28,65.36,46.15,115.06,105.2,38.46,53.5,34.65,43.16,61.81,62.99,53.1,66.51,54.1,53.77,63.11,68.75,41.49,80.16,53.85,33.01,41.91,83.55,50.63,62.76,61.08,41,9.87,15.52,13.33
XM_050830024.1,0.85,4.66,2.63,1.56,3.6,2.81,1.8,2.19,3.37,0.31,1.04,0.28,6.37,10.47,1.35,1.94,2.63,1.12,0,0,0.18,0.58,2.37,0.51,0.13,1.01,0.26,0.17,2.24,2.41
XM_050830025.1,0.5,1,1,0.75,1.2,2.15,1.15,1.44,0.31,0.48,0.5,0,2,1.11,0,1.36,0.64,1.71,0,0,0,0.56,7.23,0.51,0.38,0.48,0.8,0.45,0.51,0.63
XM_050830026.1,0.94,1.98,1.2,2.54,1.73,6.72,1.48,4.72,4.88,2.7,1.75,1.6,2.17,1.68,1.29,2.79,1.95,3.33,0,0.81,0,0.53,1.04,0.9,0.83,1.39,1.52,1.87,1.79,2.97
XM_050830027.1,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0,0.62,0,0,0.66,0,0,0,0,0
XM_050830028.1,0,0.62,0.99,0,1.18,0.39,0,0,1.69,0,2.19,0.94,1.25,0.27,1.36,0,0.66,0,0.33,0,0,0.54,0.47,0.23,0,0.26,0.37,0.86,0.17,0.67
XM_050830029.1,0,0,0.1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830030.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830031.1,0,1.55,1.49,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.18,0,0,0,0,0,0
XM_050830032.1,0,0,0.52,0.88,5.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830033.1,1.8,6.58,7.62,22.91,57.82,1.02,0.26,0.15,0.14,0.06,0.13,0.05,0.02,0.04,0,0.13,0.13,0.22,0.06,0.01,0.09,4.58,5.5,4.59,0.05,0.06,0.1,0.12,0.19,0.12
XM_050830034.1,1.39,5.96,3.32,9.51,5.92,1.67,5.14,7.23,5.5,4.38,6.02,7.23,5.46,5.46,2.56,3.58,2.98,2.71,3.54,2.18,3.79,7.02,7.57,7.15,7.49,3.69,1.06,0.91,2.99,3.25
XM_050830035.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830036.1,2.46,0.36,1.61,0.23,2.9,6.1,0,0,0,0.62,0.63,1.07,0,0,1.99,0,3.25,1.6,1.58,2.86,0,0.09,2.5,2.18,5.18,6.11,3.54,1.14,0,0
XM_050830037.1,8.32,17.87,6.73,24.81,14.21,29.32,18.25,17.42,22.87,17.46,21.17,17.34,41.15,37.98,38.11,11.63,73.47,5.08,7.31,10.11,12.17,115.41,53.06,125.46,55.04,27.98,18.64,2.45,10.92,10.34
XM_050830038.1,3.16,5.13,5.27,11.75,7.05,8.24,5.97,4.46,5.99,4.98,3.67,5.34,2.85,5.11,5.29,7.08,5.84,3.92,9.77,8.05,7.39,8.34,3.65,8.49,11.94,8.15,7.17,1.44,3.7,2.94
XM_050830039.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830040.1,0.24,0,0,0,0,0,0,0,0.1,0,0,0,0.42,0,0,0.56,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0
XM_050830041.1,0,0.33,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.19
XM_050830042.1,0.62,2.21,1.58,6.05,5.02,1.61,2.26,1.63,3,1.36,1.57,2.05,2.18,2.47,2.2,1.9,1.53,2.84,0.52,0.63,0.88,3.06,5.3,4.62,3.71,2.06,1.42,0.78,2.25,1.21
XM_050830043.1,12.87,35.66,21.58,53.56,46.41,113.73,23.88,31.58,45.04,38.17,41.57,40.15,86.39,64.79,53.67,40.81,169.32,44.97,25.67,23.55,18.61,57.21,100.65,46.14,58.23,39.31,17.46,36.3,69.74,71.61
XM_050830044.1,10.94,19.37,9.57,22.29,19.53,23.85,15.66,26.64,20.85,19.8,20.26,21.63,29.35,28.94,29.54,10.01,52.24,9.24,18.1,14.63,16.12,18.34,15.57,17.18,32.11,29.14,16.34,6.46,11,12.21
XM_050830045.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830046.1,8.72,9.92,4.93,0,0,0.09,4.36,11.05,7.1,0.17,0.04,0,0,0,0,8.88,0.15,14.26,0.44,1.73,0.35,0.36,0.47,1.11,1.84,2.32,1.06,0.06,0.23,0.23
XM_050830047.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830048.1,0,0.45,1.54,0.85,1.85,1.23,2.12,2.81,1.86,0.73,1.51,1.33,0.48,0.76,0,2.07,0.49,1.47,0,0,0,0,2.82,0.25,1.18,0.75,0.34,0,0.17,0.35
XM_050830049.1,4.4,9.19,5.59,10.63,13.79,2.08,2.03,9.35,4.91,6.35,5.32,8.45,9.5,10.53,7.8,6.87,14.1,1.78,3.18,6.29,5.13,3.79,18.72,7.58,10.84,4.94,0.8,2.02,1.92,1.32
XM_050830050.1,2.82,9.35,9.84,23,28.31,25.31,14.47,10.23,15.48,6,12.88,11.57,11.17,10.72,0,3.47,10.27,8.7,9.22,9.45,6.48,9.96,11.57,8.81,20.36,14.6,12.23,0,2.1,0.75
XM_050830051.1,0.5,5.08,1.42,6.29,6.57,1.74,1.71,3.09,4.07,6.5,5.7,3.97,8.6,7.71,9.47,2.2,4,2.36,2.7,0,1.11,2.94,11.38,2.02,3.65,0.42,0,1.52,2.4,5.63
XM_050830052.1,0.5,0,0.59,1.33,0.7,0,0,0.44,0,0.81,2.11,1.01,0.26,0.42,0.57,0,0.56,0,0,0,0.82,1.13,0.39,0.26,0,0,0,0,0,0
XM_050830053.1,0,0.51,0,0.9,0,1.52,0,0,0.52,1.24,0,0.52,0.26,0.43,0,1.15,0,0,0,0,0,0.29,0,0.26,0,0,0,0,0,0
XM_050830054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830055.1,2.98,3.72,1.63,9.56,4.28,0,3.71,4.65,4.36,3.39,2.39,1.56,2.05,2.32,4.63,6.13,3.28,4.08,0.88,0,0.91,3.2,5.66,3.51,12.85,9.92,3.62,3.9,3.77,2.39
XM_050830056.1,0.06,0,0.08,0,0,0,0,0,0,0.07,0.22,0,0.18,0.07,0.22,0.09,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830057.1,0,0.42,0,0.44,0,0,3.31,0,21.17,0,0.3,0,0,0,0,1262.73,0,2551.88,0,0,0,0,0,0,2.94,20.31,67.21,0,0,0
XM_050830058.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830059.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830060.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830061.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830062.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830063.1,0,0,0,0,0,0,0.4,0,0,0,0,0,0.23,0,0,387.14,0,407.01,0,0,0,0,1.04,0,1.23,28.11,73.55,0,0,0
XM_050830064.1,0,0,0,0,0,0,0,0,0,0,0,0,21.52,7.64,8.31,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0
XM_050830065.1,1.93,1.17,1.1,0.51,1.05,20.26,0.13,0,0.97,0.14,0,0,241.82,163.13,192.66,2.43,0.47,3.32,0,0.09,0.31,0.06,0,0.06,0.23,2.09,24.14,0.2,0.07,0.04
XM_050830066.1,97.45,286.39,215.28,0,0,0,1.9,0.25,0,0,0,0,0,0,0,0,0.19,0.27,21.92,5.2,0.16,0,0.21,0,0.38,2.9,0.41,0,0,0.09
XM_050830067.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830068.1,274.19,2860.29,1871.34,0.69,0.35,1.44,1.27,0.33,0.66,0,0,0,0.19,0,0,1.14,0,4.34,116.68,212.37,32.58,0.39,0.28,0,2.05,6.06,6.8,0,0.23,0.13
XM_050830069.1,43.88,107.04,59.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.17,2.72,5.98,0,0,0,0,0,0.28,0,0.09,0
XM_050830070.1,37.36,243.01,142.99,0.17,0.09,0,0.21,0,0.08,0,0,0,0,0,0,0,0,0.18,59.42,22.53,2.44,0,0,0,0.06,0.45,0.31,0,0.06,0
XM_050830071.1,16.61,17.99,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0
XM_050830072.1,1.8,8.24,1.58,0,0,0,0,0,0,0,0,0,0,0.15,0,17.14,0,21.64,1.18,0.19,0,0,0,0,0,0,3.71,0,0,0
XM_050830073.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830074.1,0,0,0,0,0,0,0,0,0,0,0,0,1.06,3.66,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830075.1,0,0.25,1.6,1.04,0.53,71.65,0.32,0,0,0,0,0,799.93,1062.38,1247.27,0.74,0.1,0,0,0,0,0.22,0.11,0.15,0,0,0.05,0,0.21,0.09
XM_050830076.1,0,0,0,0,0,4.59,0,0,0,0,0,0,43.46,35.92,68.13,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0
XM_050830077.1,0,0.64,2.74,0.67,0.68,159.88,0.55,0,0,0,0,0,1201.66,1625.69,2711.12,0.91,0.51,0,0,0,0,13.42,6.92,5.03,0.16,0,0.27,13.96,1.69,7.54
XM_050830078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830079.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830080.1,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830081.1,12.48,27.83,20.32,45.82,40.54,12.03,35.73,38.2,24.24,21.17,24.24,23.31,16.73,15.9,15.68,36.31,13.7,29.62,25.92,18.97,31.76,27.17,27.37,31.83,19.4,32.45,21.37,6.73,13.1,8.45
XM_050830082.1,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830083.1,1.81,2.78,0,1.06,0,0,0,0,0.85,0,0,0,1.12,0.86,1.62,0,4.04,0,0,0,0,0,0,0,1.66,0,0,0,0,0
XM_050830084.1,1.18,3.16,1.06,7.62,7.09,3.16,2.21,5.1,3.5,2.37,4.27,4.73,1.84,1.79,1.43,5.92,4.7,4.12,1.74,1.74,2.26,7.27,101.99,7.9,17.93,9.03,3.48,1.19,0.65,0.78
XM_050830085.1,3.88,0,0,3.09,3.2,0,0,0,1.37,0,0,3.13,0.81,4.41,1.01,1.19,7.7,0,0,0,2.23,1.27,0,4.22,1.07,0,1.78,1.07,0.75,0.43
XM_050830086.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830087.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XM_050830088.1,0,7.83,0,0,0,14.55,0,12.7,0.01,0.89,3.7,0.28,7.28,0,6.65,0.5,2.45,3.37,0,0,0,0,31.1,11.81,5.17,1.91,4.68,0,0,0
XM_050830089.1,14.81,17.12,17.85,50.57,62.44,45.97,25.3,19.42,23.4,12.6,10.7,12.35,48.5,46.34,47.52,26.85,45.19,28.65,4.45,4.73,3.8,65.02,42.34,40.5,79.29,48.44,24.34,7.16,13.52,14.06
XM_050830090.1,0.56,0,0,0.72,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,1.26,1.08,0,1.11,3.59,1.61,1.6,0.46,0.92,0,0,0
XM_050830091.1,29.39,1.37,25.95,34.84,114.05,83.27,2.96,0.21,39.83,0,0,0,1.04,2.06,2.65,41.43,1.93,27.15,0,13.86,0,0,0,0,1.13,1.31,0.3,5.62,8.24,0
XM_050830092.1,9.09,50.9,0,35.09,19.81,0,25.08,39.49,25.03,14.88,22.04,16.29,7.23,0.66,0,11.51,44.96,19.49,10.92,0,10.84,17.46,28.52,24.02,28.24,29.2,33.39,10.1,10.79,17.3
XM_050830093.1,8.34,4.43,0.49,12.22,1.37,41.29,3.49,4.5,3.89,0,0,0,633,338.48,314.53,4.04,70.12,0.74,0,0,0,0,0,0,18.49,15.07,6.34,1.99,1.1,0
XM_050830094.1,0.01,0.8,0,0.03,0,0,0.2,7.58,0.01,1.9,2.43,0.73,7.91,2.06,0,0.01,13.42,0,1.09,0,0,2.03,3.36,2.54,1.73,2.29,6.54,0.04,0.02,2.33
XM_050830095.1,10.45,22.53,15.53,71.93,58.39,37.72,36.74,58.53,45.41,24.43,26.77,21.86,53.66,46.41,44.55,42.15,115.07,28.98,8.54,13.82,18.37,44.13,47.58,41.37,50.74,27.33,15.97,9.06,15.18,10.5
